,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (motorway, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Ratio normal (base 1),Ratio drowsy (base 1),Ratio aggressive (base 1)
10,18.8,73.5,40.514317,-3.4057160000000004,614.6,4,5,325.9,0.35200000000000004,1,-0.012,0.018000000000000002,-0.054000000000000006,-0.019,0.015,-0.047,-1.574,-0.004,0.075,0.564,0.071,3.238,2,-1.0,-1.0,1,73.5,60.0,1,tertiary,2,2,40.514164,-3.4055760000000004,0.951,71.4,0.639,0.021,0.34
11,19.82,73.5,40.514465,-3.4058559999999996,614.3,4,5,325.9,0.35200000000000004,1,-0.053,0.013999999999999999,-0.008,-0.013999999999999999,0.021,-0.017,-1.564,0.001,0.062,0.324,0.086,3.303,2,29.45,1.44,1,73.5,60.0,1,tertiary,2,2,40.514317,-3.4057160000000004,1.18,73.5,0.505,0.129,0.36700000000000005
12,20.8,73.8,40.514614,-3.405996,614.3,4,5,326.2,0.35200000000000004,1,-0.065,0.002,-0.003,-0.075,-0.012,0.0,-1.587,-0.027999999999999997,0.054000000000000006,0.312,0.071,3.1519999999999997,2,31.1,1.52,1,73.8,60.0,1,tertiary,2,2,40.514317,-3.4057160000000004,1.18,73.5,0.495,0.11900000000000001,0.386
13,21.83,75.7,40.514771,-3.406132,613.9,4,5,327.0,1.055,1,0.002,-0.043,0.001,-0.0,-0.032,0.001,-1.5930000000000002,-0.031,0.057999999999999996,0.223,0.022000000000000002,3.153,2,30.95,1.47,1,75.7,60.0,1,tertiary,2,2,40.514614,-3.405996,0.935,73.8,0.49,0.11,0.4
14,22.88,78.0,40.515102,-3.406422,614.5,4,5,324.5,0.35200000000000004,1,-0.005,-0.081,0.006,-0.012,-0.063,-0.006,-1.588,-0.003,0.098,-0.162,-0.066,3.352,2,33.71,1.58,1,76.8,60.0,1,tertiary,2,2,40.514771,-3.406132,0.9420000000000001,75.7,0.485,0.10400000000000001,0.41100000000000003
15,23.89,78.3,40.515263,-3.4065830000000004,615.2,4,5,322.0,2.461,1,0.032,-0.025,0.002,0.028999999999999998,-0.008,-0.004,-1.588,0.017,0.14400000000000002,-0.262,0.027000000000000003,3.2460000000000004,2,37.3,1.72,1,78.0,100.0,1,primary_link,1,2,40.514942,-3.406273,1.784,78.3,0.449,0.098,0.45299999999999996
16,24.89,79.2,40.515411,-3.406743,615.5,4,5,320.6,4.57,1,0.003,0.083,-0.001,-0.0,0.102,0.002,-1.5919999999999999,0.005,0.153,0.0,0.139,3.097,2,31.14,1.43,1,78.3,100.0,1,primary_link,1,2,40.514942,-3.406273,1.784,78.3,0.42,0.092,0.488
17,25.82,79.2,40.515411,-3.406743,615.5,4,5,320.6,3.867,1,-0.044000000000000004,0.09,0.001,-0.045,0.087,0.006,-1.5959999999999999,-0.04,0.127,0.44,0.17600000000000002,3.025,2,30.92,1.41,1,79.2,100.0,1,primary_link,1,2,40.514942,-3.406273,1.784,78.3,0.449,0.09,0.461
18,26.82,80.1,40.515564000000005,-3.406911,615.8,4,5,322.0,1.406,1,0.078,0.031,0.013000000000000001,0.017,0.053,0.009000000000000001,-1.598,-0.077,0.067,0.474,0.08,2.735,2,28.54,1.28,1,80.1,100.0,1,primary_link,1,2,40.514942,-3.406273,1.784,78.3,0.45399999999999996,0.105,0.441
19,27.82,80.5,40.515736,-3.407051,616.4,4,5,325.2,4.57,1,-0.018000000000000002,-0.01,0.047,-0.016,-0.016,0.034,-1.6030000000000002,-0.067,0.039,0.141,-0.013000000000000001,2.76,2,30.42,1.36,1,80.5,100.0,1,primary_link,1,2,40.514942,-3.406273,1.784,78.3,0.47200000000000003,0.106,0.42100000000000004
20,28.81,82.0,40.515903,-3.4072,617.1,4,5,326.2,4.218999999999999,1,-0.048,-0.036000000000000004,0.039,-0.023,-0.024,0.034,-1.629,-0.059000000000000004,0.03,-0.162,0.03,2.685,2,-1.0,-1.0,1,82.0,100.0,1,primary_link,1,2,40.515263,-3.4065830000000004,7.066,92.7,0.494,0.102,0.40399999999999997
21,29.84,84.4,40.516090000000005,-3.40734,617.5,6,5,327.0,1.758,1,-0.076,-0.059000000000000004,0.033,-0.057999999999999996,-0.062,0.02,-1.656,-0.022000000000000002,0.038,-0.33299999999999996,0.023,2.637,2,-1.0,-1.0,1,84.4,100.0,1,primary_link,1,2,40.515263,-3.4065830000000004,7.066,92.7,0.513,0.09699999999999999,0.389
22,30.83,86.1,40.516262,-3.4074910000000003,618.5,6,5,326.2,0.703,1,0.004,0.025,-0.004,0.005,0.013000000000000001,-0.013999999999999999,-1.656,0.008,0.067,-0.809,-0.004,2.641,2,61.41,2.57,2,86.1,100.0,1,primary_link,1,2,40.515263,-3.4065830000000004,7.066,92.7,0.514,0.109,0.376
23,31.82,92.7,40.516453000000006,-3.407653,619.0,6,5,327.7,1.406,1,-0.040999999999999995,0.006999999999999999,-0.005,-0.033,0.013000000000000001,-0.01,-1.6480000000000001,-0.009000000000000001,0.077,0.0,-0.0,3.367,0,59.81,2.32,2,92.7,100.0,1,primary_link,1,2,40.515263,-3.4065830000000004,7.066,92.7,0.521,0.115,0.365
24,32.81,94.6,40.516651,-3.407831,620.0,6,5,324.8,2.812,1,0.008,0.028999999999999998,-0.025,0.006,0.022000000000000002,-0.012,-1.642,-0.032,0.077,0.6459999999999999,0.064,2.799,2,28.2,1.07,2,94.6,100.0,1,primary,2,2,40.516651,-3.407831,0.597,94.6,0.526,0.12,0.354
25,33.9,99.2,40.51704,-3.4081879999999996,620.8,6,5,325.2,3.1639999999999997,1,0.019,0.012,-0.07200000000000001,0.009000000000000001,0.006,-0.079,-1.5930000000000002,-0.043,0.076,0.28300000000000003,-0.036000000000000004,2.89,2,28.21,1.04,2,97.4,100.0,1,primary,2,2,40.516651,-3.407831,0.597,94.6,0.529,0.126,0.345
26,34.85,99.2,40.51704,-3.4081879999999996,620.8,6,5,325.2,0.703,1,0.012,-0.009000000000000001,0.01,-0.001,-0.013999999999999999,0.013000000000000001,-1.5819999999999999,-0.04,0.076,-0.01,0.006,2.8760000000000003,2,26.84,0.97,2,99.2,100.0,1,primary,2,2,40.516838,-3.408005,0.9440000000000001,99.2,0.542,0.121,0.336
27,35.83,98.7,40.517246,-3.408372,621.5,6,5,325.5,1.055,1,-0.011000000000000001,-0.043,0.008,0.012,-0.023,0.013000000000000001,-1.59,0.001,0.096,-0.304,-0.012,2.906,2,24.05,0.88,2,98.7,100.0,1,primary,2,2,40.51704,-3.4081879999999996,1.148,98.7,0.5539999999999999,0.11699999999999999,0.32899999999999996
28,36.82,99.8,40.517445,-3.408561,621.7,6,5,324.5,1.055,1,-0.063,0.006999999999999999,0.001,-0.017,-0.006,0.004,-1.594,0.015,0.11900000000000001,-0.8,-0.105,3.002,2,-1.0,-1.0,2,99.8,100.0,1,primary,2,2,40.51704,-3.4081879999999996,1.148,98.7,0.555,0.12300000000000001,0.322
29,37.85,101.1,40.517643,-3.408758,622.4,6,5,323.4,2.109,1,0.024,0.028999999999999998,-0.001,0.035,0.037000000000000005,0.001,-1.601,-0.025,0.11900000000000001,-0.15,-0.055,2.865,2,17.16,0.61,1,101.1,100.0,1,primary,2,2,40.51704,-3.4081879999999996,1.148,98.7,0.555,0.128,0.317
30,38.9,104.7,40.518063,-3.4091690000000003,623.1,6,5,323.8,2.109,1,-0.027999999999999997,0.046,-0.008,-0.025,0.038,-0.006,-1.601,-0.028999999999999998,0.113,0.0,-0.0,3.3089999999999997,0,-1.0,-1.0,1,103.4,100.0,1,primary,2,2,40.51704,-3.4081879999999996,1.148,98.7,0.56,0.128,0.312
31,39.81,104.7,40.518063,-3.4091690000000003,623.1,6,5,323.8,1.406,1,0.033,0.032,0.021,0.01,0.015,0.013999999999999999,-1.6030000000000002,-0.025,0.106,0.313,0.046,2.7560000000000002,2,-1.0,-1.0,1,104.7,100.0,1,primary,2,2,40.517445,-3.408561,5.52,107.1,0.5660000000000001,0.126,0.308
32,40.8,106.3,40.518271999999996,-3.4093839999999997,623.6,6,5,324.1,1.758,1,-0.024,-0.076,-0.003,-0.039,-0.071,-0.001,-1.599,-0.009000000000000001,0.102,0.253,0.039,2.81,2,-1.0,-1.0,1,106.3,100.0,1,primary,2,2,40.517445,-3.408561,5.52,107.1,0.574,0.122,0.304
33,41.81,107.1,40.51849,-3.409592,623.9,6,5,324.5,0.703,1,0.027999999999999997,0.018000000000000002,-0.004,0.018000000000000002,0.008,-0.005,-1.597,0.015,0.106,0.071,0.051,2.823,2,-1.0,-1.0,1,107.1,100.0,1,primary,2,2,40.517445,-3.408561,5.52,107.1,0.5820000000000001,0.11900000000000001,0.3
34,42.81,108.7,40.518681,-3.409816,624.6,6,5,324.1,0.35200000000000004,1,0.057,0.023,0.009000000000000001,0.032,0.019,0.003,-1.594,0.001,0.099,-0.02,0.066,2.7110000000000003,2,-1.0,-1.0,0,108.7,100.0,1,primary,2,2,40.517445,-3.408561,5.52,107.1,0.589,0.115,0.29600000000000004
35,43.8,109.3,40.518906,-3.4100230000000002,625.0,6,5,324.1,0.35200000000000004,1,-0.059000000000000004,-0.002,0.011000000000000001,-0.023,0.006,0.003,-1.584,-0.012,0.091,-0.03,0.081,2.821,2,-1.0,-1.0,0,109.3,100.0,1,primary,3,3,40.518681,-3.409816,1.5759999999999998,109.3,0.595,0.11199999999999999,0.293
36,44.8,109.9,40.519127000000005,-3.4102349999999997,625.3,6,5,324.5,0.35200000000000004,1,0.043,-0.002,-0.001,0.0,-0.015,-0.009000000000000001,-1.577,-0.006999999999999999,0.086,0.0,0.077,2.883,2,-1.0,-1.0,0,109.9,100.0,1,primary,3,3,40.518681,-3.409816,1.5759999999999998,109.3,0.6,0.109,0.29
37,45.8,110.5,40.519344,-3.410446,626.1,6,5,324.8,0.703,1,0.005,0.004,-0.015,-0.011000000000000001,-0.01,-0.008,-1.5730000000000002,-0.008,0.086,0.122,0.081,2.886,2,-1.0,-1.0,0,110.5,100.0,1,primary,3,3,40.518681,-3.409816,1.5759999999999998,109.3,0.602,0.107,0.292
38,46.81,114.8,40.519577000000005,-3.41066,626.0,6,5,325.2,0.703,1,0.025,0.026000000000000002,-0.006999999999999999,-0.006999999999999999,-0.013000000000000001,-0.001,-1.5659999999999998,-0.003,0.08900000000000001,0.192,0.075,2.906,2,-1.0,-1.0,1,114.8,100.0,1,primary,3,3,40.519127000000005,-3.4102349999999997,2.947,114.8,0.603,0.10400000000000001,0.293
39,47.8,111.2,40.519798,-3.4108739999999997,626.5,6,5,324.5,0.703,1,-0.016,0.025,-0.001,-0.038,0.01,-0.004,-1.5590000000000002,-0.005,0.09,0.131,0.077,2.872,2,-1.0,-1.0,1,111.2,100.0,1,primary,3,3,40.519127000000005,-3.4102349999999997,2.947,114.8,0.604,0.102,0.294
40,48.83,110.9,40.52002,-3.411085,627.1,6,5,324.5,0.703,1,-0.044000000000000004,0.006,0.004,-0.02,0.023,0.002,-1.56,-0.04,0.07400000000000001,0.275,0.083,2.984,2,-1.0,-1.0,0,110.9,100.0,1,primary,3,3,40.519798,-3.4108739999999997,1.976,110.9,0.606,0.099,0.295
41,49.8,112.3,40.520237,-3.411296,627.3,6,5,325.2,0.703,1,0.01,-0.011000000000000001,0.004,0.034,-0.015,0.011000000000000001,-1.564,-0.044000000000000004,0.06,0.722,0.128,2.858,2,-1.0,-1.0,0,112.3,100.0,1,primary,3,3,40.519798,-3.4108739999999997,1.976,110.9,0.601,0.10300000000000001,0.29600000000000004
42,50.85,110.9,40.520458000000005,-3.4115029999999997,627.5,6,5,325.9,1.406,1,0.011000000000000001,-0.028999999999999998,0.005,0.068,-0.03,-0.004,-1.57,-0.018000000000000002,0.057999999999999996,0.0,-0.0,3.199,0,-1.0,-1.0,0,110.9,100.0,1,primary,3,3,40.519798,-3.4108739999999997,1.976,110.9,0.594,0.109,0.297
43,51.81,111.1,40.520683,-3.4117029999999997,627.7,6,5,326.2,1.055,1,-0.057,-0.065,-0.045,-0.011000000000000001,-0.063,-0.047,-1.5530000000000002,0.006,0.067,0.0,-0.0,3.194,0,-1.0,-1.0,0,111.1,100.0,1,primary,3,3,40.519798,-3.4108739999999997,1.976,110.9,0.596,0.106,0.298
44,52.8,110.4,40.520901,-3.4119050000000004,628.2,6,5,326.2,0.35200000000000004,1,0.039,-0.018000000000000002,0.001,-0.013000000000000001,-0.021,-0.008,-1.541,0.032,0.08199999999999999,-0.22399999999999998,0.035,2.952,2,-1.0,-1.0,0,110.4,100.0,1,primary,3,3,40.519798,-3.4108739999999997,1.976,110.9,0.597,0.10400000000000001,0.299
45,53.8,109.1,40.52113,-3.412107,628.3,6,5,325.2,1.055,1,0.094,0.013000000000000001,0.027000000000000003,0.027000000000000003,-0.001,0.015,-1.536,0.02,0.08800000000000001,-0.11199999999999999,0.083,2.947,2,-1.0,-1.0,0,109.1,100.0,1,primary,2,2,40.520237,-3.4112970000000002,7.046,106.9,0.602,0.102,0.297
46,54.8,107.2,40.521347,-3.412303,628.7,6,5,324.8,1.406,1,-0.019,0.004,0.040999999999999995,-0.004,0.013999999999999999,0.03,-1.547,0.012,0.09,-0.03,0.141,2.864,2,-1.0,-1.0,0,107.2,100.0,1,primary,2,2,40.520237,-3.4112970000000002,7.046,106.9,0.607,0.099,0.294
47,55.8,106.9,40.521572,-3.4125059999999996,629.4,6,5,325.2,0.35200000000000004,1,-0.023,0.004,0.017,-0.018000000000000002,0.003,0.01,-1.5659999999999998,0.012,0.09,0.1,0.048,2.795,2,-1.0,-1.0,0,106.9,100.0,1,primary,2,2,40.520237,-3.4112970000000002,7.046,106.9,0.611,0.09699999999999999,0.292
48,56.9,107.5,40.522015,-3.412914,630.9,6,5,324.8,0.35200000000000004,1,-0.02,-0.006,-0.006999999999999999,-0.019,-0.01,-0.0,-1.578,0.017,0.096,0.21100000000000002,0.019,2.9130000000000003,2,-1.0,-1.0,0,106.4,100.0,1,primary,2,2,40.520237,-3.4112970000000002,7.046,106.9,0.615,0.095,0.29
49,57.81,107.5,40.522015,-3.412914,630.9,6,5,324.8,0.35200000000000004,1,-0.081,-0.038,-0.01,-0.066,-0.027999999999999997,-0.016,-1.5830000000000002,0.015,0.102,0.294,0.054000000000000006,2.8560000000000003,2,-1.0,-1.0,0,107.5,100.0,1,primary,2,2,40.522015,-3.4129150000000004,0.6920000000000001,107.5,0.619,0.094,0.28800000000000003
50,58.81,107.5,40.522232,-3.413118,631.5,6,5,324.8,0.0,1,-0.079,-0.035,-0.026000000000000002,-0.051,-0.027000000000000003,-0.005,-1.589,0.006,0.115,0.242,0.037000000000000005,2.85,2,-1.0,-1.0,0,107.5,100.0,1,primary,2,2,40.522015,-3.4129150000000004,0.6920000000000001,107.5,0.622,0.092,0.28600000000000003
51,59.87,104.5,40.522457,-3.4132839999999995,632.6,6,5,328.4,3.516,1,0.024,-0.038,-0.008,0.0,-0.057999999999999996,-0.003,-1.5919999999999999,0.036000000000000004,0.15,0.121,0.013999999999999999,2.898,2,-1.0,-1.0,0,104.5,100.0,1,primary,2,2,40.522232,-3.413118,1.052,107.5,0.626,0.09,0.284
52,60.84,107.5,40.522667,-3.413532,633.5,6,5,322.0,6.327999999999999,1,-0.032,-0.034,-0.035,-0.026000000000000002,-0.02,-0.022000000000000002,-1.589,0.044000000000000004,0.187,0.02,0.0,2.862,2,-1.0,-1.0,0,107.5,100.0,1,primary,2,2,40.522232,-3.413118,1.052,107.5,0.629,0.08900000000000001,0.282
53,61.81,107.6,40.522877,-3.4137470000000003,634.3,6,5,320.3,8.086,1,0.044000000000000004,-0.002,-0.004,0.019,-0.018000000000000002,-0.001,-1.5819999999999999,0.031,0.226,-0.111,0.017,2.8760000000000003,2,-1.0,-1.0,0,107.6,100.0,1,primary,2,2,40.522667,-3.413532,1.1059999999999999,107.6,0.632,0.087,0.28
54,62.83,107.6,40.523075,-3.413988,635.7,6,5,318.2,3.867,1,-0.03,0.002,-0.002,-0.083,-0.001,0.006999999999999999,-1.58,0.036000000000000004,0.265,-0.221,0.032,2.9760000000000004,2,-1.0,-1.0,0,107.6,100.0,1,primary,2,2,40.522667,-3.413532,1.1059999999999999,107.6,0.635,0.086,0.27899999999999997
55,63.82,107.3,40.523270000000004,-3.4142330000000003,636.8,6,5,315.0,5.273,1,-0.009000000000000001,-0.028999999999999998,0.006,0.008,-0.008,0.013999999999999999,-1.584,0.026000000000000002,0.299,-0.252,0.004,2.872,2,-1.0,-1.0,0,107.3,100.0,1,primary,2,2,40.522667,-3.413532,1.1059999999999999,107.6,0.638,0.084,0.27699999999999997
56,64.83,107.7,40.523457,-3.4144949999999996,637.8,6,5,312.9,5.273,1,0.024,0.004,0.032,0.001,-0.005,0.016,-1.5830000000000002,0.032,0.337,-0.243,0.044000000000000004,2.8689999999999998,2,-1.0,-1.0,0,107.7,100.0,1,primary,2,2,40.522667,-3.413532,1.1059999999999999,107.6,0.6409999999999999,0.083,0.276
57,65.86,107.3,40.523635999999996,-3.4147550000000004,639.3,6,5,310.1,4.922,1,0.024,-0.047,0.028999999999999998,0.022000000000000002,-0.01,0.012,-1.591,0.031,0.37200000000000005,-0.33399999999999996,0.045,2.8169999999999997,2,-1.0,-1.0,1,107.3,100.0,1,primary,2,2,40.523075,-3.413988,6.334,108.3,0.644,0.08199999999999999,0.27399999999999997
58,66.83,108.8,40.523804,-3.415022,639.8,6,5,307.6,5.273,1,0.001,0.005,-0.04,0.003,-0.006,-0.005,-1.5930000000000002,0.047,0.406,-0.28300000000000003,0.047,2.918,2,-1.0,-1.0,1,108.8,100.0,1,primary,2,2,40.523075,-3.413988,6.334,108.3,0.647,0.08,0.273
59,67.82,110.1,40.523956,-3.415304,641.0,6,5,306.2,3.867,1,0.001,0.039,-0.049,-0.008,0.046,-0.045,-1.5519999999999998,0.03,0.43,-0.414,0.009000000000000001,2.8560000000000003,2,-1.0,-1.0,1,110.1,100.0,1,primary,2,2,40.523075,-3.413988,6.334,108.3,0.643,0.083,0.27399999999999997
60,68.8,108.3,40.52412,-3.415602,642.1,6,5,303.0,4.57,1,0.038,0.006,-0.022000000000000002,-0.011000000000000001,0.003,-0.017,-1.5190000000000001,0.024,0.451,-0.38299999999999995,0.022000000000000002,2.931,2,134.15,4.46,1,108.3,100.0,1,primary,2,2,40.523075,-3.413988,6.334,108.3,0.638,0.08900000000000001,0.273
61,69.81,106.2,40.524269,-3.415896,641.6,6,5,300.6,5.625,1,-0.044000000000000004,-0.003,-0.006999999999999999,-0.033,0.015,-0.013000000000000001,-1.506,0.022000000000000002,0.47200000000000003,-0.242,0.068,2.909,2,83.47,2.83,1,106.2,100.0,1,primary,2,2,40.523075,-3.413988,6.334,108.3,0.639,0.09,0.271
62,70.84,104.4,40.524403,-3.4161989999999998,641.8,6,5,298.5,4.57,1,0.018000000000000002,-0.002,-0.005,0.02,-0.009000000000000001,-0.006999999999999999,-1.5,0.03,0.496,-0.131,0.078,2.944,2,47.12,1.63,1,104.4,100.0,1,primary,2,2,40.524269,-3.415896,1.315,104.4,0.64,0.09,0.27
63,71.92,101.3,40.524623999999996,-3.416811,641.6,6,5,293.6,4.218999999999999,1,0.012,-0.001,-0.009000000000000001,0.005,0.011000000000000001,-0.009000000000000001,-1.495,0.035,0.523,-0.11199999999999999,0.037000000000000005,2.8930000000000002,2,32.73,1.14,1,103.0,100.0,1,primary,2,2,40.524269,-3.415896,1.315,104.4,0.6409999999999999,0.09,0.26899999999999996
64,72.84,101.3,40.524623999999996,-3.416811,641.6,6,5,293.6,4.922,1,0.039,0.035,0.016,0.018000000000000002,0.037000000000000005,0.013999999999999999,-1.4909999999999999,0.025,0.541,-0.201,-0.001,2.5610000000000004,1,27.93,0.99,1,101.3,100.0,1,primary,2,2,40.524529,-3.416514,1.265,101.3,0.642,0.09,0.268
65,73.82,99.7,40.524719,-3.417124,641.1,6,5,290.7,5.625,1,0.079,-0.003,0.026000000000000002,0.003,0.013999999999999999,0.027000000000000003,-1.494,0.035,0.547,-0.22699999999999998,0.022000000000000002,2.565,1,-1.0,-1.0,1,99.7,100.0,1,primary,2,2,40.524529,-3.416514,1.265,101.3,0.644,0.09,0.266
66,74.84,99.1,40.524803000000006,-3.417439,640.5,6,5,289.3,4.218999999999999,1,-0.023,0.068,0.011000000000000001,0.02,0.063,0.006999999999999999,-1.5030000000000001,0.035,0.546,-0.242,-0.004,2.615,1,30.44,1.11,1,99.1,100.0,1,primary,2,2,40.524719,-3.417125,0.992,99.7,0.65,0.086,0.264
67,75.82,98.6,40.524868,-3.4177459999999997,639.4,6,5,287.9,2.812,1,0.016,0.031,0.006,0.017,0.043,0.018000000000000002,-1.508,0.013000000000000001,0.528,-0.071,0.073,2.971,2,25.69,0.94,1,98.6,100.0,1,primary,2,2,40.524719,-3.417125,0.992,99.7,0.6579999999999999,0.078,0.264
68,76.81,98.1,40.52494,-3.418057,638.9,6,5,287.2,2.109,1,0.031,0.08,-0.018000000000000002,0.013999999999999999,0.057,-0.017,-1.5019999999999998,0.013000000000000001,0.514,0.04,0.07200000000000001,2.935,2,19.42,0.71,1,98.1,100.0,1,primary,2,2,40.524719,-3.417125,0.992,99.7,0.6809999999999999,0.07400000000000001,0.245
69,77.81,97.9,40.524998,-3.4183660000000002,638.4,4,5,285.8,2.109,1,-0.016,0.039,-0.006,-0.003,0.032,-0.01,-1.494,0.019,0.48100000000000004,0.193,0.08199999999999999,2.883,2,-1.0,-1.0,1,97.9,100.0,1,primary,2,2,40.524719,-3.417125,0.992,99.7,0.685,0.073,0.24100000000000002
